unique_plot,station,plot,coupe,location,climate_recorded,logged,history,logging_method,logging_intensity,logging_year,latco,longco,census
157_1,157,1,c89,1989_5,yes,yes,NaturalRegeneration,High_Lead,67.88,1989,549178,591528,3
157_2,157,2,c89,1989_5,yes,yes,NaturalRegeneration,High_Lead,67.88,1989,549178,591528,3
157_3,157,3,c89,1989_5,yes,yes,NaturalRegeneration,High_Lead,67.88,1989,549178,591528,3
158_1,158,1,c93,ConventionalLogging_2,yes,yes,NaturalRegeneration,Tractor,68,1993,543050,588838,3
158_2,158,2,c93,ConventionalLogging_2,yes,yes,NaturalRegeneration,Tractor,68,1993,543050,588838,3
158_3,158,3,c93,ConventionalLogging_2,yes,yes,NaturalRegeneration,Tractor,68,1993,543050,588838,3
159_1,159,1,c93,ConventionalLogging_2,yes,yes,NaturalRegeneration,Tractor,68,1993,543050,588838,3
159_2,159,2,c93,ConventionalLogging_2,yes,yes,NaturalRegeneration,Tractor,68,1993,543050,588838,3
159_3,159,3,c93,ConventionalLogging_2,yes,yes,NaturalRegeneration,Tractor,68,1993,543050,588838,3
160_1,160,1,c93,ConventionalLogging_2,yes,yes,NaturalRegeneration,Tractor,68,1993,543050,588838,3
160_2,160,2,c93,ConventionalLogging_2,yes,yes,NaturalRegeneration,Tractor,68,1993,543050,588838,3
160_3,160,3,c93,ConventionalLogging_2,yes,yes,NaturalRegeneration,Tractor,68,1993,543050,588838,3
161_1,161,1,c93,ConventionalLogging_2,yes,yes,NaturalRegeneration,Tractor,68,1993,543050,588838,3
161_2,161,2,c93,ConventionalLogging_2,yes,yes,NaturalRegeneration,Tractor,68,1993,543050,588838,3
161_3,161,3,c93,ConventionalLogging_2,yes,yes,NaturalRegeneration,Tractor,68,1993,543050,588838,3
162_1,162,1,c93,ConventionalLogging_3,no,yes,NaturalRegeneration,Tractor,68,1993,543281,589473,3
162_2,162,2,c93,ConventionalLogging_3,no,yes,NaturalRegeneration,Tractor,68,1993,543281,589473,3
162_3,162,3,c93,ConventionalLogging_3,no,yes,NaturalRegeneration,Tractor,68,1993,543281,589473,3
163_1,163,1,c93,ConventionalLogging_3,no,yes,NaturalRegeneration,Tractor,68,1993,543281,589473,3
163_2,163,2,c93,ConventionalLogging_3,no,yes,NaturalRegeneration,Tractor,68,1993,543281,589473,3
163_3,163,3,c93,ConventionalLogging_3,no,yes,NaturalRegeneration,Tractor,68,1993,543281,589473,3
164_1,164,1,c93,ConventionalLogging_3,no,yes,NaturalRegeneration,Tractor,68,1993,543281,589473,3
164_2,164,2,c93,ConventionalLogging_3,no,yes,NaturalRegeneration,Tractor,68,1993,543281,589473,3
164_3,164,3,c93,ConventionalLogging_3,no,yes,NaturalRegeneration,Tractor,68,1993,543281,589473,3
165_1,165,1,c93,ConventionalLogging_3,no,yes,NaturalRegeneration,Tractor,68,1993,543281,589473,3
165_2,165,2,c93,ConventionalLogging_3,no,yes,NaturalRegeneration,Tractor,68,1993,543281,589473,3
165_3,165,3,c93,ConventionalLogging_3,no,yes,NaturalRegeneration,Tractor,68,1993,543281,589473,3
166_1,166,1,c93,ConventionalLogging_1,no,yes,NaturalRegeneration,Tractor,68,1993,542963,589716,3
166_2,166,2,c93,ConventionalLogging_1,no,yes,NaturalRegeneration,Tractor,68,1993,542963,589716,3
166_3,166,3,c93,ConventionalLogging_1,no,yes,NaturalRegeneration,Tractor,68,1993,542963,589716,3
167_1,167,1,c93,ConventionalLogging_1,no,yes,NaturalRegeneration,Tractor,68,1993,542963,589716,3
167_2,167,2,c93,ConventionalLogging_1,no,yes,NaturalRegeneration,Tractor,68,1993,542963,589716,3
167_3,167,3,c93,ConventionalLogging_1,no,yes,NaturalRegeneration,Tractor,68,1993,542963,589716,3
168_1,168,1,c93,ConventionalLogging_1,no,yes,NaturalRegeneration,Tractor,68,1993,542963,589716,3
168_2,168,2,c93,ConventionalLogging_1,no,yes,NaturalRegeneration,Tractor,68,1993,542963,589716,3
168_3,168,3,c93,ConventionalLogging_1,no,yes,NaturalRegeneration,Tractor,68,1993,542963,589716,3
169_1,169,1,c93,ConventionalLogging_1,no,yes,NaturalRegeneration,Tractor,68,1993,542963,589716,3
169_2,169,2,c93,ConventionalLogging_1,no,yes,NaturalRegeneration,Tractor,68,1993,542963,589716,3
169_3,169,3,c93,ConventionalLogging_1,no,yes,NaturalRegeneration,Tractor,68,1993,542963,589716,3
170_1,170,1,c93,ConventionalLogging_4,no,yes,NaturalRegeneration,Tractor,68,1993,542453,589698,3
170_2,170,2,c93,ConventionalLogging_4,no,yes,NaturalRegeneration,Tractor,68,1993,542453,589698,3
170_3,170,3,c93,ConventionalLogging_4,no,yes,NaturalRegeneration,Tractor,68,1993,542453,589698,3
171_1,171,1,c93,ConventionalLogging_4,no,yes,NaturalRegeneration,Tractor,68,1993,542453,589698,3
171_2,171,2,c93,ConventionalLogging_4,no,yes,NaturalRegeneration,Tractor,68,1993,542453,589698,3
171_3,171,3,c93,ConventionalLogging_4,no,yes,NaturalRegeneration,Tractor,68,1993,542453,589698,3
172_1,172,1,c93,ConventionalLogging_4,no,yes,NaturalRegeneration,Tractor,68,1993,542453,589698,3
172_2,172,2,c93,ConventionalLogging_4,no,yes,NaturalRegeneration,Tractor,68,1993,542453,589698,3
172_3,172,3,c93,ConventionalLogging_4,no,yes,NaturalRegeneration,Tractor,68,1993,542453,589698,3
173_1,173,1,c93,ConventionalLogging_4,no,yes,NaturalRegeneration,Tractor,68,1993,542453,589698,3
173_2,173,2,c93,ConventionalLogging_4,no,yes,NaturalRegeneration,Tractor,68,1993,542453,589698,3
173_3,173,3,c93,ConventionalLogging_4,no,yes,NaturalRegeneration,Tractor,68,1993,542453,589698,3
174_1,174,1,c93,ConventionalLogging_5,yes,yes,NaturalRegeneration,Tractor,68,1993,543207,590209,3
174_2,174,2,c93,ConventionalLogging_5,yes,yes,NaturalRegeneration,Tractor,68,1993,543207,590209,3
174_3,174,3,c93,ConventionalLogging_5,yes,yes,NaturalRegeneration,Tractor,68,1993,543207,590209,3
175_1,175,1,c93,ConventionalLogging_5,yes,yes,NaturalRegeneration,Tractor,68,1993,543207,590209,3
175_2,175,2,c93,ConventionalLogging_5,yes,yes,NaturalRegeneration,Tractor,68,1993,543207,590209,3
175_3,175,3,c93,ConventionalLogging_5,yes,yes,NaturalRegeneration,Tractor,68,1993,543207,590209,3
176_1,176,1,c93,ConventionalLogging_5,yes,yes,NaturalRegeneration,Tractor,68,1993,543207,590209,3
176_2,176,2,c93,ConventionalLogging_5,yes,yes,NaturalRegeneration,Tractor,68,1993,543207,590209,3
176_3,176,3,c93,ConventionalLogging_5,yes,yes,NaturalRegeneration,Tractor,68,1993,543207,590209,3
177_1,177,1,c93,ConventionalLogging_5,yes,yes,NaturalRegeneration,Tractor,68,1993,543207,590209,3
177_2,177,2,c93,ConventionalLogging_5,yes,yes,NaturalRegeneration,Tractor,68,1993,543207,590209,3
177_3,177,3,c93,ConventionalLogging_5,yes,yes,NaturalRegeneration,Tractor,68,1993,543207,590209,3
178_1,178,1,c92,1983_4,yes,yes,ActiveRestoration,Tractor,99.88,1983,545957,597113,3
178_2,178,2,c92,1983_4,yes,yes,ActiveRestoration,Tractor,99.88,1983,545957,597113,3
178_3,178,3,c92,1983_4,yes,yes,ActiveRestoration,Tractor,99.88,1983,545957,597113,3
179_1,179,1,c92,1983_4,yes,yes,ActiveRestoration,Tractor,99.88,1983,545957,597113,3
179_2,179,2,c92,1983_4,yes,yes,ActiveRestoration,Tractor,99.88,1983,545957,597113,3
179_3,179,3,c92,1983_4,yes,yes,ActiveRestoration,Tractor,99.88,1983,545957,597113,3
180_1,180,1,c92,1983_4,yes,yes,ActiveRestoration,Tractor,99.88,1983,545957,597113,3
180_2,180,2,c92,1983_4,yes,yes,ActiveRestoration,Tractor,99.88,1983,545957,597113,3
180_3,180,3,c92,1983_4,yes,yes,ActiveRestoration,Tractor,99.88,1983,545957,597113,3
181_1,181,1,c82,1982_3,no,yes,ActiveRestoration,High_Lead,136.77,1982,542644,595696,3
181_2,181,2,c82,1982_3,no,yes,ActiveRestoration,High_Lead,136.77,1982,542644,595696,3
181_3,181,3,c82,1982_3,no,yes,ActiveRestoration,High_Lead,136.77,1982,542644,595696,3
182_1,182,1,c82,1982_3,no,yes,ActiveRestoration,High_Lead,136.77,1982,542644,595696,3
182_2,182,2,c82,1982_3,no,yes,ActiveRestoration,High_Lead,136.77,1982,542644,595696,3
182_3,182,3,c82,1982_3,no,yes,ActiveRestoration,High_Lead,136.77,1982,542644,595696,3
183_1,183,1,c82,1982_3,no,yes,ActiveRestoration,High_Lead,136.77,1982,542644,595696,3
183_2,183,2,c82,1982_3,no,yes,ActiveRestoration,High_Lead,136.77,1982,542644,595696,3
183_3,183,3,c82,1982_3,no,yes,ActiveRestoration,High_Lead,136.77,1982,542644,595696,3
184_1,184,1,c82,1982_3,no,yes,ActiveRestoration,High_Lead,136.77,1982,542644,595696,3
184_2,184,2,c82,1982_3,no,yes,ActiveRestoration,High_Lead,136.77,1982,542644,595696,3
184_3,184,3,c82,1982_3,no,yes,ActiveRestoration,High_Lead,136.77,1982,542644,595696,3
185_1,185,1,c83,1983_5,no,yes,ActiveRestoration,Tractor,104.36,1983,544043,595454,3
185_2,185,2,c83,1983_5,no,yes,ActiveRestoration,Tractor,104.36,1983,544043,595454,3
185_3,185,3,c83,1983_5,no,yes,ActiveRestoration,Tractor,104.36,1983,544043,595454,3
186_1,186,1,c83,1983_5,no,yes,ActiveRestoration,Tractor,104.36,1983,544043,595454,3
186_2,186,2,c83,1983_5,no,yes,ActiveRestoration,Tractor,104.36,1983,544043,595454,3
186_3,186,3,c83,1983_5,no,yes,ActiveRestoration,Tractor,104.36,1983,544043,595454,3
187_1,187,1,c83,1983_5,no,yes,ActiveRestoration,Tractor,104.36,1983,544043,595454,3
187_2,187,2,c83,1983_5,no,yes,ActiveRestoration,Tractor,104.36,1983,544043,595454,3
187_3,187,3,c83,1983_5,no,yes,ActiveRestoration,Tractor,104.36,1983,544043,595454,3
188_1,188,1,c83,1983_5,no,yes,ActiveRestoration,Tractor,104.36,1983,544043,595454,3
188_2,188,2,c83,1983_5,no,yes,ActiveRestoration,Tractor,104.36,1983,544043,595454,3
188_3,188,3,c83,1983_5,no,yes,ActiveRestoration,Tractor,104.36,1983,544043,595454,3
189_1,189,1,c82,1982_4,no,yes,ActiveRestoration,High_Lead,138.59,1982,543154,595042,3
189_2,189,2,c82,1982_4,no,yes,ActiveRestoration,High_Lead,138.59,1982,543154,595042,3
189_3,189,3,c82,1982_4,no,yes,ActiveRestoration,High_Lead,138.59,1982,543154,595042,3
190_1,190,1,c82,1982_4,no,yes,ActiveRestoration,High_Lead,138.59,1982,543154,595042,3
190_2,190,2,c82,1982_4,no,yes,ActiveRestoration,High_Lead,138.59,1982,543154,595042,3
190_3,190,3,c82,1982_4,no,yes,ActiveRestoration,High_Lead,138.59,1982,543154,595042,3
191_1,191,1,c82,1982_4,no,yes,ActiveRestoration,High_Lead,138.59,1982,543154,595042,3
191_2,191,2,c82,1982_4,no,yes,ActiveRestoration,High_Lead,138.59,1982,543154,595042,3
191_3,191,3,c82,1982_4,no,yes,ActiveRestoration,High_Lead,138.59,1982,543154,595042,3
192_1,192,1,c82,1982_4,no,yes,ActiveRestoration,High_Lead,138.59,1982,543154,595042,3
192_2,192,2,c82,1982_4,no,yes,ActiveRestoration,High_Lead,138.59,1982,543154,595042,3
192_3,192,3,c82,1982_4,no,yes,ActiveRestoration,High_Lead,138.59,1982,543154,595042,3
193_1,193,1,c82,1982_5,yes,yes,ActiveRestoration,High_Lead,129.65,1982,544392,593850,3
193_2,193,2,c82,1982_5,yes,yes,ActiveRestoration,High_Lead,129.65,1982,544392,593850,3
193_3,193,3,c82,1982_5,yes,yes,ActiveRestoration,High_Lead,129.65,1982,544392,593850,3
194_1,194,1,c82,1982_5,yes,yes,ActiveRestoration,High_Lead,129.65,1982,544392,593850,3
194_2,194,2,c82,1982_5,yes,yes,ActiveRestoration,High_Lead,129.65,1982,544392,593850,3
194_3,194,3,c82,1982_5,yes,yes,ActiveRestoration,High_Lead,129.65,1982,544392,593850,3
195_1,195,1,c82,1982_5,yes,yes,ActiveRestoration,High_Lead,129.65,1982,544392,593850,3
195_2,195,2,c82,1982_5,yes,yes,ActiveRestoration,High_Lead,129.65,1982,544392,593850,3
195_3,195,3,c82,1982_5,yes,yes,ActiveRestoration,High_Lead,129.65,1982,544392,593850,3
196_1,196,1,c82,1982_5,yes,yes,ActiveRestoration,High_Lead,129.65,1982,544392,593850,3
196_2,196,2,c82,1982_5,yes,yes,ActiveRestoration,High_Lead,129.65,1982,544392,593850,3
196_3,196,3,c82,1982_5,yes,yes,ActiveRestoration,High_Lead,129.65,1982,544392,593850,3
197_1,197,1,c81,1981_2,no,yes,ActiveRestoration,Tractor,70.92,1981,548164,598369,3
197_2,197,2,c81,1981_2,no,yes,ActiveRestoration,Tractor,70.92,1981,548164,598369,3
197_3,197,3,c81,1981_2,no,yes,ActiveRestoration,Tractor,70.92,1981,548164,598369,3
198_1,198,1,c83,1981_3,yes,yes,ActiveRestoration,Tractor,70.92,1981,548240,598544,3
198_2,198,2,c83,1981_3,yes,yes,ActiveRestoration,Tractor,70.92,1981,548240,598544,3
198_3,198,3,c83,1981_3,yes,yes,ActiveRestoration,Tractor,70.92,1981,548240,598544,3
199_1,199,1,c83,1981_3,yes,yes,ActiveRestoration,Tractor,70.92,1981,548240,598544,3
199_2,199,2,c83,1981_3,yes,yes,ActiveRestoration,Tractor,70.92,1981,548240,598544,3
199_3,199,3,c83,1981_3,yes,yes,ActiveRestoration,Tractor,70.92,1981,548240,598544,3
200_1,200,1,c89,1989_1,no,yes,NaturalRegeneration,Tractor,88.5,1989,550343,590306,3
200_2,200,2,c89,1989_1,no,yes,NaturalRegeneration,Tractor,88.5,1989,550343,590306,3
200_3,200,3,c89,1989_1,no,yes,NaturalRegeneration,Tractor,88.5,1989,550343,590306,3
201_1,201,1,c89,1989_1,no,yes,NaturalRegeneration,Tractor,88.5,1989,550343,590306,3
201_2,201,2,c89,1989_1,no,yes,NaturalRegeneration,Tractor,88.5,1989,550343,590306,3
201_3,201,3,c89,1989_1,no,yes,NaturalRegeneration,Tractor,88.5,1989,550343,590306,3
202_1,202,1,c89,1989_1,no,yes,NaturalRegeneration,Tractor,88.5,1989,550343,590306,3
202_2,202,2,c89,1989_1,no,yes,NaturalRegeneration,Tractor,88.5,1989,550343,590306,3
202_3,202,3,c89,1989_1,no,yes,NaturalRegeneration,Tractor,88.5,1989,550343,590306,3
203_1,203,1,c89,1989_1,no,yes,NaturalRegeneration,Tractor,88.5,1989,550343,590306,3
203_2,203,2,c89,1989_1,no,yes,NaturalRegeneration,Tractor,88.5,1989,550343,590306,3
203_3,203,3,c89,1989_1,no,yes,NaturalRegeneration,Tractor,88.5,1989,550343,590306,3
204_1,204,1,c89,1989_2,no,yes,NaturalRegeneration,Tractor,58.45,1989,550722,591005,3
204_2,204,2,c89,1989_2,no,yes,NaturalRegeneration,Tractor,58.45,1989,550722,591005,3
204_3,204,3,c89,1989_2,no,yes,NaturalRegeneration,Tractor,58.45,1989,550722,591005,3
205_1,205,1,c89,1989_2,no,yes,NaturalRegeneration,Tractor,58.45,1989,550722,591005,3
205_2,205,2,c89,1989_2,no,yes,NaturalRegeneration,Tractor,58.45,1989,550722,591005,3
205_3,205,3,c89,1989_2,no,yes,NaturalRegeneration,Tractor,58.45,1989,550722,591005,3
206_1,206,1,c89,1989_2,no,yes,NaturalRegeneration,Tractor,58.45,1989,550722,591005,3
206_2,206,2,c89,1989_2,no,yes,NaturalRegeneration,Tractor,58.45,1989,550722,591005,3
206_3,206,3,c89,1989_2,no,yes,NaturalRegeneration,Tractor,58.45,1989,550722,591005,3
207_1,207,1,c89,1989_2,no,yes,NaturalRegeneration,Tractor,58.45,1989,550722,591005,3
207_2,207,2,c89,1989_2,no,yes,NaturalRegeneration,Tractor,58.45,1989,550722,591005,3
207_3,207,3,c89,1989_2,no,yes,NaturalRegeneration,Tractor,58.45,1989,550722,591005,3
